service,service_name,geo_type,geo_name,geo_slug,tier,proposed_url,priority,action
kodirovanie,Кодирование от алкоголизма,metro,Новослободская,novoslobodskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/novoslobodskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Новоясеневская,novoyasenevskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/novoyasenevskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Новые Черёмушки,novye-cheremushki,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/novye-cheremushki/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Охотный Ряд,ohotnyj-ryad,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ohotnyj-ryad/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Окружная,okruzhnaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/okruzhnaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Октябрьское Поле,oktyabrskoe-pole,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/oktyabrskoe-pole/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Октябрьская,oktyabrskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/oktyabrskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Орехово,orehovo,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/orehovo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Отрадное,otradnoe,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/otradnoe/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Панфиловская,panfilovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/panfilovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Парк культуры,park-kultury,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/park-kultury/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Парк Победы,park-pobedy,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/park-pobedy/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Партизанская,partizanskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/partizanskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Павелецкая,paveleckaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/paveleckaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Печатники,pechatniki,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/pechatniki/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Перово,perovo,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/perovo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Первомайская,pervomajskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/pervomajskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Петровский парк,petrovskij-park,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/petrovskij-park/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Петровско-Разумовская,petrovsko-razumovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/petrovsko-razumovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Пионерская,pionerskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/pionerskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Планерная,planernaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/planernaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Площадь Гагарина,ploshchad-gagarina,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ploshchad-gagarina/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Площадь Ильича,ploshchad-ilicha,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ploshchad-ilicha/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Площадь Революции,ploshchad-revolyucii,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ploshchad-revolyucii/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Полежаевская,polezhaevskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/polezhaevskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Полянка,polyanka,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/polyanka/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Пражская,prazhskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/prazhskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Преображенская площадь,preobrazhenskaya-ploshchad,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/preobrazhenskaya-ploshchad/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Профсоюзная,profsoyuznaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/profsoyuznaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Пролетарская,proletarskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/proletarskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Проспект Мира,prospekt-mira,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/prospekt-mira/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Проспект Вернадского,prospekt-vernadskogo,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/prospekt-vernadskogo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Пушкинская,pushkinskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/pushkinskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Пятницкое шоссе,pyatnickoe-shosse,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/pyatnickoe-shosse/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Раменки,ramenki,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ramenki/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Речной вокзал,rechnoj-vokzal,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/rechnoj-vokzal/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Римская,rimskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/rimskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Рижская,rizhskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/rizhskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Ростокино,rostokino,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/rostokino/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Румянцево,rumyancevo,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/rumyancevo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Рязанский проспект,ryazanskij-prospekt,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ryazanskij-prospekt/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Саларьево,salarevo,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/salarevo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Савёловская,savelovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/savelovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Селигерская,seligerskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/seligerskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Семёновская,semenovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/semenovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Серпуховская,serpuhovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/serpuhovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Севастопольская,sevastopolskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/sevastopolskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Шаболовская,shabolovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/shabolovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Шелепиха,shelepiha,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/shelepiha/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Щукинская,shchukinskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/shchukinskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Щёлковская,shchelkovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/shchelkovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Шипиловская,shipilovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/shipilovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Сходненская,shodnenskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/shodnenskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Шоссе Энтузиастов,shosse-entuziastov,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/shosse-entuziastov/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Улица Скобелевская,ulica-skobelevskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ulica-skobelevskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Славянский бульвар,slavyanskij-bulvar,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/slavyanskij-bulvar/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Смоленская,smolenskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/smolenskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Сокол,sokol,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/sokol/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Соколиная гора,sokolinaya-gora,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/sokolinaya-gora/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Спартак,spartak,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/spartak/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Спортивная,sportivnaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/sportivnaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Сретенский бульвар,sretenskij-bulvar,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/sretenskij-bulvar/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Стрешнево,streshnevo,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/streshnevo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Строгино,strogino,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/strogino/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Студенческая,studencheskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/studencheskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Сухаревская,suharevskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/suharevskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Свиблово,sviblovo,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/sviblovo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Таганская,taganskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/taganskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Театральная,teatralnaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/teatralnaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Технопарк,tehnopark,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/tehnopark/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Текстильщики,tekstilshchiki,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/tekstilshchiki/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Телецентр,telecentr,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/telecentr/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Тёплый Стан,teplyj-stan,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/teplyj-stan/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Тимирязевская,timiryazevskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/timiryazevskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Третьяковская,tretyakovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/tretyakovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Тропарёво,troparevo,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/troparevo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Трубная,trubnaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/trubnaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Тульская,tulskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/tulskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Тургеневская,turgenevskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/turgenevskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Тушинская,tushinskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/tushinskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Тверская,tverskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/tverskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Угрешская,ugreshskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ugreshskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Улица 1905 года,ulica-1905-goda,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ulica-1905-goda/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Улица Академика Королёва,ulica-akademika-koroleva,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ulica-akademika-koroleva/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Улица Академика Янгеля,ulica-akademika-yangelya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ulica-akademika-yangelya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Улица Горчакова,ulica-gorchakova,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ulica-gorchakova/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Улица Милашенкова,ulica-milashenkova,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ulica-milashenkova/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Улица Сергея Эйзенштейна,ulica-sergeya-ejzenshtejna,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ulica-sergeya-ejzenshtejna/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Улица Старокачаловская,ulica-starokachalovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/ulica-starokachalovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Университет,universitet,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/universitet/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Варшавская,varshavskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/varshavskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,ВДНХ,vdnh,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/vdnh/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Верхние Котлы,verhnie-kotly,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/verhnie-kotly/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Верхние Лихоборы,verhnie-lihobory,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/verhnie-lihobory/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Владыкино,vladykino,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/vladykino/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Водный стадион,vodnyj-stadion,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/vodnyj-stadion/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Войковская,vojkovskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/vojkovskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Волгоградский проспект,volgogradskij-prospekt,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/volgogradskij-prospekt/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Волоколамская,volokolamskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/volokolamskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Волжская,volzhskaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/volzhskaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Воробьёвы горы,vorobevy-gory,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/vorobevy-gory/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Выхино,vyhino,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/vyhino/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Выставочная,vystavochnaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/vystavochnaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Выставочный центр,vystavochnyj-centr,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/vystavochnyj-centr/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Ясенево,yasenevo,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/yasenevo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Юго-Западная,yugo-zapadnaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/yugo-zapadnaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Южная,yuzhnaya,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/yuzhnaya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Жулебино,zhulebino,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/zhulebino/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,ЗИЛ,zil,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/zil/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Зорге,zorge,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/zorge/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,metro,Зябликово,zyablikovo,core,/uslugi/lechenie-alkogolizma/kodirovanie/metro/zyablikovo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,ЦАО,cao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/cao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,САО,sao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/sao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,СВАО,svao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/svao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,ВАО,vao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/vao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,ЮВАО,yuvao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/yuvao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,ЮАО,yuao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/yuao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,ЮЗАО,yuzao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/yuzao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,ЗАО,zao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/zao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,СЗАО,szao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/szao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,ЗелАО,zelao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/zelao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,НАО,nao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/nao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,okrug,ТАО,tao,core,/uslugi/lechenie-alkogolizma/kodirovanie/okrug/tao/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Балашиха,balashiha,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/balashiha/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Подольск,podolsk,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/podolsk/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Химки,himki,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/himki/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Мытищи,mytishchi,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/mytishchi/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Королёв,korolev,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/korolev/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Люберцы,lyubertsy,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/lyubertsy/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Красногорск,krasnogorsk,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/krasnogorsk/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Электросталь,elektrostal,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/elektrostal/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Коломна,kolomna,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/kolomna/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Одинцово,odincovo,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/odincovo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Домодедово,domodedovo,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/domodedovo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Щёлково,shchelkovo,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/shchelkovo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Серпухов,serpuhov,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/serpuhov/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Раменское,ramenskoe,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/ramenskoe/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Долгопрудный,dolgoprudnyj,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/dolgoprudnyj/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Пушкино,pushkino,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/pushkino/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Реутов,reutov,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/reutov/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Жуковский,zhukovskij,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/zhukovskij/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Ногинск,noginsk,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/noginsk/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Сергиев Посад,sergiev-posad,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/sergiev-posad/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Воскресенск,voskresensk,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/voskresensk/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Орехово-Зуево,orehovo-zuevo,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/orehovo-zuevo/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Павловский Посад,pavlovskij-posad,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/pavlovskij-posad/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Лобня,lobnya,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/lobnya/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Ивантеевка,ivanteevka,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/ivanteevka/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Клин,klin,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/klin/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Егорьевск,egorevsk,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/egorevsk/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Дмитров,dmitrov,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/dmitrov/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Чехов,chehov,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/chehov/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Наро-Фоминск,naro-fominsk,tier-1,/uslugi/lechenie-alkogolizma/kodirovanie/mo/naro-fominsk/,P0,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Ступино,stupino,tier-2,/uslugi/lechenie-alkogolizma/kodirovanie/mo/stupino/,P1,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Видное,vidnoe,tier-2,/uslugi/lechenie-alkogolizma/kodirovanie/mo/vidnoe/,P1,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Фрязино,fryazino,tier-2,/uslugi/lechenie-alkogolizma/kodirovanie/mo/fryazino/,P1,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Лыткарино,lytkarino,tier-2,/uslugi/lechenie-alkogolizma/kodirovanie/mo/lytkarino/,P1,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Дзержинский,dzerzhinskij,tier-2,/uslugi/lechenie-alkogolizma/kodirovanie/mo/dzerzhinskij/,P1,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Котельники,kotelniki,tier-2,/uslugi/lechenie-alkogolizma/kodirovanie/mo/kotelniki/,P1,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Истра,istra,tier-2,/uslugi/lechenie-alkogolizma/kodirovanie/mo/istra/,P1,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Дедовск,dedovsk,tier-2,/uslugi/lechenie-alkogolizma/kodirovanie/mo/dedovsk/,P1,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Солнечногорск,solnechnogorsk,tier-2,/uslugi/lechenie-alkogolizma/kodirovanie/mo/solnechnogorsk/,P1,migrate/create
kodirovanie,Кодирование от алкоголизма,mo,Апрелевка,aprelevka,tier-2,/uslugi/lechenie-alkogolizma/kodirovanie/mo/aprelevka/,P1,migrate/create
